0.141605,1.00198,0.493448,0.414056,0.495023,0.482466,0.465844,0.483458,0.489777,0.488966,0.480972,0.487723,0.475696,0.485528,0.459936,0.482813,0.486795,0.488561,0.48943,0.49393,0.490368,0.495151,0.505835,0.491862,0.48424,0.478199,0.493061,0.495437,0.491104,0.483988,0.49398,0.493163,0.501064,0.4926,0.0145274,0.0506256,0.0971301,0.182812,0.231889,0.288539,0.387038,0.481635,0.540976,0.599169,0.585571,0.563283,0.499831,0.461251,0.416695,0.412651,0.405922,0.43659,0.451535,0.466852,0.477824,0.447011,0.477682,0.465981,0.480804,0.503214,0.492204,0.48585,0.494587,0.00625318,-0.00606532,0.500746,0.498319,0.501489,0.49252,0.486948,0.485872,0.497184,0.497814,0.4895,0.496906,0.503022,0.493073,0.486751,0.501557,0.495477,0.513212,0.504615,0.501242,0.497619,0.485669,0.502367,0.501863,0.502629,0.50571,0.498363,0.504913,0.495598,0.506792,0.488418,0.498353,0.501631,0.498784,-0.00653095,-0.00101698,-0.0066201,0.00616315,-0.0040501,0.00529455,0.0166515,-0.000193068,0.00206924,0.00713963,0.00848453,0.000865208,-0.00257501,-0.00813838,-0.0040921,-0.00506174,-0.000375145,0.0044872,0.000342444,-0.00529489,0.00301946,-0.00604645,-0.0130406,-0.0053349,-0.00710016,-0.0145517,-0.0027715,0.00354133,0.00603515,0.00946351,0.026586,0.494974,0.498232,0.494397,0.502765,0.496703,0.493197,0.482377,0.502334,0.507075,0.508049,0.495454,0.490875,0.493027,0.499798,0.489805,0.498295,0.494166,0.508831,0.49783,0.48488,0.520158,0.492472,0.513054,0.491133,0.496006,0.508044,0.498034,0.474198,0.492676,0.494694,0.485838,0.487685,-0.00207662,0.00395171,0.00221939,-0.00368656,-0.00625094,-0.00259867,0.0034839,0.00820934,-0.0123875,0.00730265,0.00880042,-0.00195354,-0.00771773,-0.00161779,-0.00404376,0.0100785,-0.00273008,-0.0116358,-0.00469822,-0.00332063,-0.0245782,-0.00950287,0.00577333,-0.00804857,0.00743395,0.00251288,0.00717788,0.000530744,-0.00155838,-0.00932895,0.0349759,0.481249,0.490578,0.48687,0.496682,0.494452,0.474907,0.491271,0.501051,0.494318,0.497233,0.495488,0.491588,0.493597,0.50419,0.505994,0.501834,0.493968,0.486937,0.498108,0.492754,0.500028,0.507795,0.482342,0.487147,0.495616,0.491365,0.495991,0.502741,0.482335,0.496649,0.503215,0.508007,-0.00538605,-0.00706135,0.00880528,0.00844929,-0.0187026,-0.00130243,0.00843083,-0.000444603,0.00254793,-0.000610853,-0.00122718,0.0060121,-0.00449941,0.000329368,-0.00805594,-0.00348992,-0.00949281,0.0114863,-0.00426341,0.00654973,-0.00325479,-0.000476315,0.00710043,-0.00286603,0.0160987,0.00648909,0.00225425,-0.0155935,0.00384711,0.000142342,0.0783921,0.499651,0.494855,0.496474,0.493327,0.496351,0.484756,0.49583,0.48668,0.494061,0.508379,0.485868,0.484071,0.495206,0.498978,0.496522,0.495738,0.498997,0.471838,0.497046,0.489583,0.507188,0.503825,0.489141,0.493584,0.49008,0.47762,0.501079,0.489651,0.504627,0.477982,0.496761,0.504917,-0.00391089,-0.00186778,0.00412509,0.0156604,-0.00740556,0.00415347,0.000788402,0.000204806,-0.00118332,0.0170511,-0.00363766,-0.0138199,0.00636008,0.00174636,0.00574029,0.003677,-0.000737658,0.0149346,-0.00798365,0.00515515,-0.00204266,-0.000124015,-0.000860944,-0.00849928,-0.000864848,0.0107909,0.00591605,0.00493356,-0.000806656,-0.00605585,0.105184,0.510819,0.482461,0.5021,0.495324,0.489632,0.498402,0.487331,0.494147,0.490445,0.503062,0.49483,0.492184,0.493456,0.498999,0.504903,0.497174,0.49871,0.495683,0.504716,0.499461,0.492269,0.479913,0.50058,0.497394,0.488308,0.493779,0.49499,0.493314,0.503493,0.502489,0.490941,0.480591,-0.0100437,0.00218864,0.01207,0.0087105,0.0023983,-0.0110805,0.0134002,0.0042765,-0.0109111,-0.00817368,0.00916199,-0.00749284,-0.0131727,0.000198996,-0.00673847,0.004163,0.00599888,0.00370831,-0.00259067,0.00177917,0.00303287,-0.00573135,-0.00367164,0.0147335,-0.00247778,-0.00384459,0.00583427,0.00611041,-0.00277898,-0.00219552,0.15381,0.485286,0.494938,0.485101,0.491383,0.49746,0.495215,0.496015,0.498754,0.512941,0.482779,0.491257,0.500904,0.489688,0.485849,0.481735,0.495742,0.494158,0.495395,0.49411,0.498605,0.497309,0.488304,0.490947,0.504314,0.489053,0.507945,0.497742,0.504195,0.493485,0.493138,0.489089,0.509753,-0.0107796,0.00529437,0.00839242,0.0232019,-0.00852953,-0.0106049,-0.00260964,0.00750434,0.0040248,0.00517188,0.00892012,-0.000141557,0.00372792,-0.00313001,-0.00147002,-0.010203,-0.00912841,0.0103908,0.00392102,-0.00656165,9.65707e-05,0.00396123,0.0046643,0.00947724,0.000601418,0.00274473,-0.00625614,-0.0161179,0.00166154,0.00862929,0.221134,0.489688,0.492772,0.497946,0.500864,0.481999,0.502683,0.511591,0.493259,0.503894,0.492477,0.485889,0.481993,0.495451,0.503302,0.502305,0.479882,0.497323,0.501396,0.493405,0.479003,0.499948,0.489345,0.475544,0.482352,0.499071,0.499586,0.497168,0.490374,0.499596,0.49093,0.482682,0.488342,-0.00333861,-0.00113047,-0.00318353,-0.0021189,-0.0030436,-0.004596,-0.00413778,0.00189451,-0.001005,0.00384109,0.0029379,-0.0126027,-0.000642308,-0.00444538,-0.0173872,-0.00116315,-0.000247117,0.000547251,0.0168262,0.00074912,-0.00318992,-0.0154052,-0.00674185,-4.74158e-05,-0.000864126,-0.00557148,0.0149165,0.00572195,-0.0117545,0.00725467,0.273776,0.486375,0.482184,0.486072,0.489028,0.482993,0.480246,0.4876,0.495815,0.500368,0.490962,0.486226,0.480186,0.507398,0.499834,0.488492,0.487493,0.496556,0.491476,0.501198,0.506672,0.509997,0.494597,0.490812,0.492367,0.499993,0.496103,0.496565,0.474759,0.487068,0.495274,0.489045,0.497568,-0.00738637,0.00636955,-0.00438968,-0.00239505,0.0063851,-0.000660727,0.00771747,-0.00214364,-0.0140194,0.00171989,0.00858665,0.00623108,0.00459277,0.0080324,0.000415449,-0.00195935,-0.00693591,-0.0101197,0.00862377,-0.000187333,-0.00347132,-0.00414524,0.0111532,-0.00423061,-0.00113919,-0.00393379,-0.00205396,-0.0049569,0.00749146,-0.00348756,0.331741,0.494836,0.488687,0.487452,0.477076,0.474533,0.482845,0.499295,0.505011,0.487179,0.485882,0.486837,0.490095,0.496516,0.50271,0.497072,0.495051,0.468304,0.496225,0.499624,0.483351,0.491919,0.502566,0.486783,0.481534,0.476856,0.494514,0.492386,0.509981,0.498508,0.505329,0.497015,0.486888,-0.00110939,-0.00695183,-0.00283512,-0.00500877,-0.000489943,-0.00251825,-0.00012861,0.00775034,0.00107167,0.0051115,0.00513757,-0.0123081,-0.00303954,0.000352264,-0.00125951,-0.0105993,-0.00824981,0.00684635,-0.00204059,-0.00130134,-0.0061986,0.000419401,-0.00259134,0.00226347,0.0109439,0.00126963,0.00907168,0.00252458,-0.004864,-0.00584514,0.402827,0.486782,0.489822,0.499287,0.481367,0.509001,0.492129,0.490389,0.489818,0.492348,0.484856,0.497148,0.500389,0.498436,0.498807,0.492907,0.495207,0.496503,0.495131,0.483428,0.478732,0.474048,0.48041,0.489044,0.487775,0.486121,0.495842,0.486424,0.497084,0.486439,0.491487,0.500145,0.481699,-0.00513521,-0.00104483,0.00505519,-0.00465194,-0.00911849,0.00163474,0.00250246,-0.00223272,0.00658246,0.00178641,-0.00459779,-0.00611452,0.000939994,0.00888556,0.0104558,0.00830961,-3.22446e-05,0.000113135,-0.000673593,-0.00939426,0.0147879,0.00639007,0.00379815,0.00304147,-0.00337276,-0.00682251,-0.00129082,0.00547035,-0.00579649,0.0165763,0.363822,0.471329,0.495185,0.49403,0.492435,0.481797,0.481455,0.488248,0.498474,0.491287,0.489402,0.488979,0.501699,0.494677,0.494565,0.498128,0.498088,0.490571,0.485021,0.480371,0.506957,0.481546,0.501538,0.491416,0.497539,0.480884,0.490104,0.500632,0.49938,0.502556,0.511105,0.512414,0.488374,0.00604373,-0.00371568,-0.0020846,0.00121881,-0.00736687,-0.00114265,0.0027624,0.00897706,-0.00768254,0.0118698,-0.0070501,-0.0039622,0.00321905,0.0130828,-0.00405531,0.000502167,0.00849825,0.00456014,0.00160905,0.00230014,-0.00663631,0.00510145,0.00319359,0.00367145,-0.00531739,0.0070696,0.000909733,0.000348165,0.00336666,0.00620152,0.340495,0.486702,0.499526,0.500968,0.496728,0.492274,0.49667,0.493846,0.492282,0.513868,0.500002,0.488343,0.490657,0.493018,0.491248,0.489352,0.484429,0.508309,0.488516,0.504031,0.504241,0.497443,0.500731,0.49479,0.48543,0.49992,0.501574,0.475828,0.497362,0.491571,0.48347,0.486329,0.494634,-0.00713982,0.00989823,0.00504256,0.00524692,-0.00593144,-0.00343844,-0.00183273,0.00157055,0.0108926,-0.00206308,-0.0133356,-0.00156869,-0.00121099,0.0101174,-0.000364968,0.000792324,-0.00208027,-0.00325562,-0.0016302,0.00405981,-0.00380487,-0.000396482,0.0143034,0.0132532,-0.00710257,0.0077741,-0.00681759,0.0103219,0.00446981,-0.00437348,0.302367,0.492993,0.484622,0.478413,0.495687,0.482593,0.489513,0.490616,0.48601,0.493947,0.481611,0.473565,0.497382,0.48975,0.503504,0.48564,0.497925,0.50068,0.48305,0.491976,0.491523,0.469993,0.494744,0.484207,0.512706,0.492389,0.495846,0.486887,0.493637,0.491877,0.502137,0.500422,0.490246,-0.000857737,-0.0140914,-0.00230665,-0.00406079,0.000847626,0.000626857,-0.00890373,-0.00790928,-0.011979,0.00283661,0.00645143,0.0047487,-0.000637425,-0.00126535,0.00531711,-0.0166333,0.0131985,-0.0160878,0.000333853,-0.00132086,-0.00900809,0.0104107,-0.0220764,0.00303131,-0.00472709,0.00416243,0.00451449,-0.00236861,0.00318746,0.00576928,0.262788,0.485112,0.48304,0.489241,0.496187,0.479393,0.479009,0.506796,0.499316,0.481342,0.489541,0.483411,0.489443,0.499321,0.498757,0.508833,0.49701,0.486109,0.486141,0.492803,0.491849,0.495941,0.49959,0.501697,0.496808,0.488937,0.493294,0.489484,0.499659,0.498722,0.480332,0.482591,0.485945,0.00712144,0.0147598,0.00562283,0.0128574,0.00115135,0.00585923,3.63146e-05,-0.0066647,0.00453014,0.000477727,0.00603064,0.00950177,0.010705,0.00126263,0.00586242,-0.00548451,0.0135653,-0.0255761,-0.000838648,-0.00894359,-0.00693931,0.00896561,-0.000677179,-0.00273203,0.00358641,-0.00674427,-0.00540332,-0.00150337,0.00439281,-0.0115111,0.232318,0.495614,0.487614,0.488252,0.504877,0.481774,0.492826,0.496118,0.48738,0.488063,0.499972,0.505715,0.495785,0.489788,0.494921,0.505139,0.504794,0.505116,0.483427,0.483488,0.49151,0.492326,0.500642,0.489972,0.49491,0.487782,0.493652,0.490614,0.496018,0.492145,0.501414,0.499654,0.495429,-0.000621532,-0.0179042,-0.00819969,-0.00690656,0.00794768,-0.0219802,-0.00236205,-0.00147257,0.0143928,-0.00731852,-0.00213126,-0.00466358,0.00678145,-0.00533611,-0.00206801,-0.00707469,0.00517835,-0.000585218,0.00325492,0.00363152,-0.000343356,-0.00281404,-0.00688853,-0.00173129,-0.00420465,-0.00868542,-0.00819788,0.00961336,-0.0182517,-8.0345e-05,0.219731,0.493445,0.502856,0.491388,0.495887,0.489245,0.496678,0.514772,0.489813,0.494683,0.477256,0.507916,0.478636,0.497578,0.476593,0.490121,0.474607,0.490355,0.486056,0.496235,0.471908,0.494179,0.49967,0.497976,0.503866,0.507029,0.480671,0.484519,0.505727,0.501203,0.488488,0.489479,0.497647,0.00112471,-0.00486368,0.00866773,-0.00643049,-0.0147724,0.00690205,0.000830158,0.000986446,-0.00111429,0.00455556,-0.00140462,0.0016172,-0.00415953,0.0019934,0.00878314,0.00025501,0.000515016,0.0154386,-0.0142799,-0.00580881,0.00426384,0.00981256,0.00474947,0.00272468,-0.00198481,-0.014334,-0.00372978,0.00339192,-0.00658368,-0.00151141,0.224074,0.48451,0.491055,0.509355,0.490064,0.488067,0.482778,0.489769,0.48285,0.49726,0.495109,0.48783,0.485049,0.512548,0.490561,0.496427,0.494891,0.499288,0.493944,0.473256,0.482321,0.493779,0.509344,0.492172,0.488943,0.484634,0.494235,0.492798,0.492444,0.498476,0.494473,0.498534,0.499441,-0.00798531,-0.00915378,-0.000967697,0.000338875,-0.00583187,0.00173897,-0.00026385,-0.000716666,-0.00971702,0.0145952,0.0109683,0.00731365,0.0121499,-0.00228785,0.00339094,-0.00664373,0.00385754,-0.00534309,0.00262599,-0.00467743,0.00589862,0.00280119,0.000993091,-0.00143516,0.00666731,0.0137405,0.00109195,-0.0012027,-0.00483413,0.00117858,0.233355,0.505097,0.491463,0.48411,0.479974,0.488746,0.486782,0.51416,0.486634,0.485352,0.503433,0.483234,0.481624,0.502336,0.493065,0.48285,0.495078,0.495218,0.490025,0.497281,0.490106,0.494099,0.501366,0.501864,0.484599,0.482401,0.496566,0.500132,0.50852,0.494543,0.503535,0.493849,0.497707,-0.000169954,0.00332029,0.000984475,-0.00325823,0.00286546,-0.00535529,-0.00195609,-0.000767207,-0.00217748,-0.000979846,-0.00688221,-0.0116826,-0.00453137,0.000243594,0.0097242,-0.00195356,-0.0099192,-0.0105862,-0.00240846,-0.000264277,0.00591356,-0.00528592,-0.00513822,-0.00459668,-0.00549079,0.000437423,0.00632452,-0.0125145,0.00833065,-0.00805871,0.222834,0.506207,0.489308,0.502576,0.489037,0.488502,0.499386,0.484347,0.480918,0.500944,0.506834,0.487777,0.508837,0.496615,0.503039,0.50188,0.486189,0.495697,0.484642,0.489206,0.491201,0.496472,0.491779,0.486684,0.510019,0.483706,0.497984,0.495048,0.503343,0.496123,0.48505,0.495507,0.492653,0.0124512,0.00594006,0.000409287,9.87734e-05,0.00115772,-0.00860782,-0.00729241,-0.0023059,-0.00307942,-0.0122016,0.00524774,0.000525523,0.00396991,0.00766345,-0.00334127,0.0136021,-0.000508973,-0.00296255,0.00678873,0.0051276,-0.00432761,0.00571417,-0.00645724,0.00361678,0.00530861,0.00101286,0.00465248,-0.00337584,0.00423361,0.00458909,0.233958,0.4988,0.485937,0.482325,0.491497,0.500899,0.481705,0.480734,0.486804,0.497366,0.48797,0.519691,0.491114,0.487111,0.488578,0.500372,0.492761,0.49044,0.503467,0.48984,0.489873,0.48435,0.482245,0.474641,0.488795,0.497965,0.492489,0.485661,0.4769,0.498361,0.498969,0.471235,0.492892,0.00463205,0.00147016,0.00749302,-0.00548677,-0.00730638,-0.00187827,0.00550569,-0.00560446,-0.0169025,-0.00145518,-0.00180373,0.0133027,-0.00159434,-0.00606768,0.0117301,0.00537669,-0.00716055,-0.00710038,-0.00760115,-0.00709169,0.00472959,-0.00424722,-0.00658436,-0.00144173,0.00947137,0.00507747,-0.00334632,0.000725504,-0.0107411,-0.0131361,0.240136,0.488138,0.50215,0.493601,0.495784,0.501519,0.488972,0.481089,0.49506,0.489756,0.495074,0.50008,0.479959,0.49997,0.487929,0.510676,0.497398,0.481637,0.496054,0.499547,0.486607,0.504712,0.483602,0.493546,0.508168,0.491143,0.476724,0.495855,0.486651,0.482051,0.488414,0.501965,0.481609,0.0031215,-0.005025,-0.00580177,0.00789106,0.0102654,0.00757478,-0.00098296,0.0154657,3.05972e-05,0.00167772,-0.00650503,-0.00394844,-0.00468212,0.00110927,0.0193153,-0.00461729,-0.0143407,0.0104043,0.00678336,-0.000881645,0.0139438,0.0105399,0.00220993,-0.0090008,0.00336459,-0.0104841,0.00327741,-0.00814179,-0.0102257,-0.00974037,0.210764,0.500078,0.501984,0.48013,0.499651,0.492653,0.492631,0.484753,0.47645,0.491035,0.483603,0.485366,0.488875,0.475579,0.499739,0.500334,0.494502,0.490106,0.494672,0.486454,0.474905,0.496153,0.503542,0.493905,0.486333,0.497575,0.49206,0.483773,0.487587,0.50622,0.5049,0.506364,0.481724,-0.00556373,-0.00391371,0.00246074,-0.00905417,-0.000233313,-0.00868959,0.00743036,-0.0143064,-0.0175345,-0.00147822,-0.0123039,-0.0126326,0.00250399,0.00681673,0.00685369,-0.00050459,0.00330629,-0.00630181,-0.00770007,-0.00311807,0.00599063,0.0011126,-0.00714359,0.00885072,0.00111054,-0.0068518,0.00087647,-0.00283128,0.00495947,-0.00357319,0.20963,0.496498,0.497505,0.484273,0.48188,0.51309,0.502347,0.509737,0.48153,0.502244,0.484783,0.488431,0.474875,0.488147,0.486316,0.490206,0.496168,0.480072,0.490718,0.482507,0.490735,0.488436,0.494916,0.511556,0.481415,0.50052,0.497135,0.49232,0.491496,0.482384,0.485036,0.497403,0.490203,0.0106567,-0.000857115,0.00371008,-0.0050074,0.00107682,0.0100952,0.00457775,0.0133869,-0.00127062,0.00173065,-0.012181,0.0197741,0.00235344,-0.00242998,0.0015816,0.0118208,0.0025911,0.00625222,0.00329149,0.000557987,-0.000876246,0.00268684,0.00917102,0.00178316,0.00468813,-0.0161629,0.000883378,0.00547145,0.00494508,0.00834856,0.215842,0.501477,0.506984,0.488802,0.503176,0.491844,0.496105,0.496262,0.504396,0.489303,0.493596,0.475931,0.48203,0.487186,0.510391,0.486535,0.496123,0.512448,0.482971,0.503683,0.487921,0.476426,0.493263,0.49638,0.489351,0.486002,0.489482,0.494199,0.499539,0.501506,0.483877,0.49949,0.503305,0.00434568,0.0115836,-0.00496343,-0.00686711,0.00518112,-0.00232301,-0.00319611,0.00148785,0.00385681,0.0108102,0.0118922,0.00151047,-0.000460421,-0.00435767,-0.00410072,-0.00125625,0.0028118,-0.00337601,-0.0119921,0.00102841,0.00032827,0.002476,-0.00428849,-0.0131837,0.00882194,0.00496349,-0.00327571,0.015129,0.00223714,0.0138422,0.213437,0.491642,0.493573,0.508085,0.497979,0.497322,0.489543,0.494189,0.474392,0.482287,0.495407,0.491249,0.49104,0.500272,0.508459,0.491613,0.495086,0.497576,0.495733,0.498046,0.498014,0.491109,0.496006,0.51101,0.501233,0.483024,0.492549,0.499741,0.489647,0.491193,0.498068,0.513228,0.489835,0.00236428,-0.00929734,-0.0012644,0.00589629,-0.00912004,0.00378661,-0.00280386,-0.00768442,0.000651679,0.000606459,0.00290061,0.000625704,0.00571515,-0.00519813,0.00343948,0.00616448,0.00194574,-0.0123225,-0.0045052,0.00289764,0.0114295,0.00652526,-0.00629884,-0.00609217,0.0104931,-0.00138926,4.07388e-05,-0.00803952,0.00462745,-2.32395e-05,0.202882,0.487821,0.485457,0.490326,0.492626,0.495308,0.479559,0.496825,0.483726,0.486517,0.487192,0.492202,0.507946,0.491445,0.50367,0.494456,0.493309,0.503268,0.477952,0.489206,0.490678,0.512986,0.48886,0.490547,0.492344,0.497608,0.500791,0.484654,0.50128,0.493968,0.501558,0.492237,0.506952,-0.00627523,0.0106652,0.017599,0.00513801,-0.00514696,0.00433406,0.000886478,-0.0117384,0.00578659,-0.00191869,-0.000484251,-0.00111405,-0.00528399,0.0105367,0.00149427,0.00937837,-0.00489844,-0.0120758,-0.0113019,0.00295895,-0.00604105,0.00194033,-0.0033239,0.0114942,-0.00104986,-0.00926106,0.00624414,0.00929673,0.00567838,-0.00336134,0.191863,0.496884,0.488831,0.491252,0.503844,0.494487,0.482235,0.509606,0.498893,0.493141,0.486103,0.482112,0.486712,0.502134,0.511856,0.496923,0.504544,0.497251,0.505865,0.503955,0.483576,0.493578,0.4933,0.509169,0.483945,0.495382,0.496637,0.488647,0.504622,0.487909,0.493068,0.492053,0.494629,-0.00624252,-0.00558158,-0.000281316,0.0031762,0.00821819,0.0106403,0.00394936,0.0173435,0.00794328,0.00404388,0.0123832,-0.00633681,-0.00938008,0.00918343,0.0114334,0.00695974,0.00257836,0.00295172,-0.00141865,-0.00291512,-0.00237334,0.00196753,0.00337038,-0.00307748,-0.00433988,-0.00335465,0.0151785,0.00440629,0.00878478,-0.00135253,0.170585,0.486334,0.48416,0.483507,0.493227,0.488677,0.485059,0.506343,0.489192,0.495011,0.487132,0.473005,0.501172,0.492452,0.503093,0.489577,0.495728,0.495651,0.493208,0.481975,0.492601,0.494712,0.498843,0.507517,0.498568,0.489883,0.501174,0.494248,0.49228,0.492192,0.490521,0.504259,0.498357,-0.00932257,0.00428597,-0.00424428,0.000788962,-0.00395382,-0.0192564,-0.000104706,0.00534222,-0.00433969,-0.00824809,-0.00755473,-0.00331803,-0.00216973,0.00341903,-0.00772494,0.0072907,-0.00801427,-0.0146876,0.0141052,0.00463012,0.0060948,-0.00730583,0.00715741,-0.00507693,-0.00901104,0.0209509,0.0130022,-0.00073197,0.000158238,-0.00137183,0.177616,0.483391,0.484638,0.490817,0.480365,0.49756,0.487484,0.491215,0.490059,0.493738,0.486795,0.495979,0.494525,0.490634,0.49274,0.494143,0.48782,0.496952,0.499243,0.488826,0.499363,0.495607,0.481398,0.500847,0.48756,0.479631,0.488159,0.506244,0.5019,0.486702,0.500035,0.480462,0.493778,-0.00446985,-0.00233666,-0.00800671,0.00444881,0.00823092,0.000968901,0.00953891,0.00479587,-0.0069098,-0.00729863,2.40768e-05,-0.00560725,-0.00169379,0.00353386,-0.00687195,-0.000180422,-0.0111039,0.00578052,0.00289629,0.00063248,-0.00663176,0.0011204,-0.000585607,0.0111148,0.000761087,0.0101146,-0.00511647,-0.000722112,-0.00337388
